concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
40232448,1161787,Mapped from,2019-07-07,2099-12-31,
43272639,1107882,Marketed form of,2017-06-24,2099-12-31,
43659165,40228214,Marketed form of,2017-06-24,2099-12-31,
1551192,1627555,Mapped from,2022-02-20,2099-12-31,
19022830,2926503,Has marketed form,2021-06-30,2099-12-31,
45874321,19075601,Maps to,2015-01-29,2099-12-31,
19134047,36157866,RxNorm - SPL,1970-01-01,2099-12-31,
3528035,4040976,Maps to,2020-07-31,2099-12-31,
957136,45024194,Mapped from,2008-01-02,2099-12-31,
37018340,4106892,Follows,2019-07-31,2099-12-31,
40944929,19134047,Marketed form of,2017-07-18,2099-12-31,
21094388,1539411,Marketed form of,2017-06-24,2099-12-31,
41167914,40232448,Marketed form of,2017-07-18,2099-12-31,
44873415,1332419,Maps to,2015-01-29,2099-12-31,
21160274,19077463,Marketed form of,2017-06-24,2099-12-31,
19078461,40854444,Has marketed form,2017-07-18,2099-12-31,
723042,41323790,Has marketed form,2017-07-18,2099-12-31,
44364083,920300,SPL - RxNorm,1970-01-01,2099-12-31,
19134047,45679867,Mapped from,1970-01-01,2099-12-31,
43271133,1348267,Marketed form of,2017-06-24,2099-12-31,
43848958,19079524,Marketed form of,2017-06-24,2099-12-31,
19008572,45824816,Mapped from,2015-01-29,2099-12-31,
44446220,19020053,Maps to,2016-06-01,2099-12-31,
196456,1569688,Mapped from,1970-01-01,2099-12-31,
1551170,41258019,Has marketed form,2017-07-18,2099-12-31,
4052623,4053118,Interprets of,2011-07-31,2099-12-31,
1177480,36889166,RxNorm ing of,2017-06-24,2099-12-31,
44102260,19077463,Marketed form of,2017-06-25,2099-12-31,
45789091,1551192,SPL - RxNorm,2015-01-29,2099-12-31,
1787310,19007332,SPL - RxNorm,2019-03-10,2099-12-31,
40223768,1721262,Mapped from,2020-01-12,2099-12-31,
19023564,46254276,Mapped from,2015-07-08,2099-12-31,
43267742,19020053,Marketed form of,2017-06-24,2099-12-31,
41195492,1539411,Marketed form of,2017-07-18,2099-12-31,
4175421,4208104,Is a,2018-07-31,2099-12-31,
4187458,4187458,Mapped from,1970-01-01,2099-12-31,
44485460,40229134,Maps to,2017-10-23,2099-12-31,
45635757,1107882,SPL - RxNorm,1970-01-01,2099-12-31,
440674,4114912,Due to of,2018-07-31,2099-12-31,
19133873,44874091,Mapped from,2009-03-02,2099-12-31,
19080128,40875211,Mapped from,2017-08-25,2099-12-31,
45017841,19078461,Maps to,2009-07-06,2099-12-31,
40885738,19078461,Marketed form of,2017-07-18,2099-12-31,
4219783,35603430,SNOMED - RxNorm eq,1970-01-01,2099-12-31,
4254477,2213584,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
19019273,45279880,Mapped from,1970-01-01,2099-12-31,
40232448,45781244,RxNorm - SPL,2015-01-29,2099-12-31,
45871021,40185304,Maps to,2015-01-29,2099-12-31,
43768333,40223768,Marketed form of,2017-06-24,2099-12-31,
2921279,19077218,Marketed form of,2021-06-30,2099-12-31,
2016164,1796435,Brand name of,2020-07-31,2099-12-31,
1112807,36217414,RxNorm ing of,2016-08-01,2099-12-31,
19077463,41033004,Has tradename,2017-07-18,2099-12-31,
4203722,44796779,Concept was_a from,2019-01-31,2099-12-31,
44451862,19008572,Maps to,2016-07-01,2099-12-31,
43035271,734356,Marketed form of,2019-10-06,2099-12-31,
19019273,45326681,Mapped from,1970-01-01,2099-12-31,
822862,19007332,Maps to,2021-04-11,2099-12-31,
4057525,440448,Maps to,1970-01-01,2099-12-31,
44448671,1539411,Maps to,2016-01-01,2099-12-31,
45870075,19078461,Maps to,2015-01-29,2099-12-31,
19079524,35849377,Has tradename,2020-10-02,2099-12-31,
19008572,824210,Mapped from,2021-04-11,2099-12-31,
1107882,35110612,Mapped from,2020-08-09,2099-12-31,
19075601,41199687,Has marketed form,2017-07-18,2099-12-31,
45107725,19020053,Maps to,2008-05-01,2099-12-31,
19084986,1112807,Brand name of,2006-01-20,2099-12-31,
8509,8509,Mapped from,1970-01-01,2099-12-31,
45232965,997899,Maps to,2013-08-05,2099-12-31,
19078106,44430236,Mapped from,2016-12-01,2099-12-31,
19078461,45069304,Mapped from,2010-01-04,2099-12-31,
40231925,44431100,Mapped from,2016-04-01,2099-12-31,
40244026,36089975,Mapped from,2020-10-25,2099-12-31,
42657899,1332419,Marketed form of,2019-11-01,2099-12-31,
1332419,45154852,Mapped from,2010-01-04,2099-12-31,
19007332,36067619,Has marketed form,2020-08-17,2099-12-31,
1984467,19022781,Maps to,2022-03-15,2099-12-31,
44341499,19079658,SPL - RxNorm,1970-01-01,2099-12-31,
4148037,380378,Concept was_a to,2014-04-01,2099-12-31,
19007332,45334745,Mapped from,1970-01-01,2099-12-31,
4125906,4231908,Subsumes,2019-07-31,2099-12-31,
1127433,45043443,Mapped from,1970-01-01,2099-12-31,
19079524,46296446,RxNorm - SPL,1970-01-01,2099-12-31,
19019273,44439573,Mapped from,2016-09-01,2099-12-31,
4134294,260139,Subsumes,2011-07-31,2099-12-31,
19022830,45782338,RxNorm - SPL,2015-01-29,2099-12-31,
42537188,37117046,Is a,2018-01-31,2099-12-31,
4230167,4230167,Mapped from,1970-01-01,2099-12-31,
19020053,41039718,Has marketed form,2017-07-18,2099-12-31,
3019550,3019550,Mapped from,1970-01-01,2099-12-31,
3009966,1033751,Has scale type,2019-12-13,2099-12-31,
41319872,1539463,Marketed form of,2017-07-18,2099-12-31,
40185280,35898834,Mapped from,2021-10-10,2099-12-31,
36196603,957136,Maps to,2018-09-23,2099-12-31,
44419498,19077463,Maps to,2017-06-01,2099-12-31,
1551192,45037893,Mapped from,2007-08-01,2099-12-31,
44495233,40228214,Maps to,2017-10-23,2099-12-31,
45375013,739207,Maps to,2011-02-07,2099-12-31,
1107882,44967295,Mapped from,2011-02-07,2099-12-31,
44992736,1107882,Maps to,2012-11-26,2099-12-31,
45677955,40185304,SPL - RxNorm,1970-01-01,2099-12-31,
45263779,19077572,Maps to,2013-10-02,2099-12-31,
1033751,3019406,Scale type of,2019-12-13,2099-12-31,
42919362,19074679,Quantified form of,2018-08-21,2099-12-31,
19079524,45700672,RxNorm - SPL,1970-01-01,2099-12-31,
40244529,1115171,SPL - RxNorm,2019-01-13,2099-12-31,
1551192,44427365,Mapped from,2016-10-01,2099-12-31,
40229134,45786794,RxNorm - SPL,2015-01-29,2099-12-31,
4026144,198809,Is a,2011-07-31,2099-12-31,
44972177,40221901,Maps to,2013-03-04,2099-12-31,
443734,201826,Has due to,2011-07-31,2099-12-31,
19078461,42651528,RxNorm - SPL,2020-02-09,2099-12-31,
19079658,44469098,Mapped from,2017-10-23,2099-12-31,
1332419,21062838,Has marketed form,2017-06-24,2099-12-31,
4240345,4149448,Finding method of,2011-07-31,2099-12-31,
4078199,44782829,Asso proc of,2014-01-31,2099-12-31,
37309834,4168004,Has asso morph,2020-03-09,2099-12-31,
45042709,19079524,Maps to,1970-01-01,2099-12-31,
44435214,1551170,Maps to,2016-02-01,2099-12-31,
4155290,4207470,Has method,2011-07-31,2099-12-31,
45670265,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
42516660,1344909,Maps to,2019-12-08,2099-12-31,
1539463,44962771,Mapped from,2007-07-03,2099-12-31,
1551170,43559629,Mapped from,2020-08-09,2099-12-31,
78516,77074,Is a,2011-07-31,2099-12-31,
19078461,43692483,Concept replaces,2017-08-24,2099-12-31,
45815377,40229134,Maps to,2015-01-29,2099-12-31,
1344909,43685925,Has marketed form,2017-06-24,2099-12-31,
19020053,36183279,Mapped from,2018-09-23,2099-12-31,
45072486,19020053,Maps to,1970-01-01,2099-12-31,
45249536,19019273,Maps to,1970-01-01,2099-12-31,
40163554,46293988,RxNorm - SPL,1970-01-01,2099-12-31,
19019308,44990576,Mapped from,2011-09-06,2099-12-31,
35906099,19080128,Maps to,2019-07-07,2099-12-31,
45674884,1107882,SPL - RxNorm,2015-01-29,2099-12-31,
1115171,36191168,Mapped from,2018-09-23,2099-12-31,
40232448,44912954,Mapped from,2011-04-04,2099-12-31,
14622,4113008,Maps to,2017-10-01,2099-12-31,
1539411,44450067,Mapped from,2016-08-01,2099-12-31,
40309048,4150653,Maps to,1970-01-01,2099-12-31,
19020053,37098585,Mapped from,2021-11-07,2099-12-31,
1101556,44856941,Mapped from,1970-01-01,2099-12-31,
19080129,45329394,Mapped from,2008-01-01,2099-12-31,
21167367,35605881,Marketed form of,2015-08-17,2099-12-31,
40232448,45692142,RxNorm - SPL,2015-01-29,2099-12-31,
19134047,45139241,Mapped from,2009-06-01,2099-12-31,
1115171,36109628,Mapped from,2019-11-10,2099-12-31,
4167252,4240345,Using finding method,2011-07-31,2099-12-31,
4238715,4238715,Maps to,1970-01-01,2099-12-31,
4166224,4166224,Maps to,1970-01-01,2099-12-31,
1595618,442752,Maps to,2018-08-26,2099-12-31,
44449203,40231925,Maps to,2017-08-01,2099-12-31,
3000285,3000285,Maps to,1970-01-01,2099-12-31,
45805411,40223768,Maps to,2015-01-29,2099-12-31,
40228214,36369366,RxNorm - SPL,2020-10-25,2099-12-31,
19019273,45627538,Mapped from,1970-01-01,2099-12-31,
40163924,35906200,Mapped from,2019-06-16,2099-12-31,
19077463,44998580,Mapped from,2012-09-04,2099-12-31,
40232448,45688819,RxNorm - SPL,1970-01-01,2099-12-31,
40173590,41131590,Has tradename,2017-07-18,2099-12-31,
41324333,19074843,Marketed form of,2017-07-18,2099-12-31,
42833176,1551170,Maps to,2018-02-01,2099-12-31,
1748331,19073777,Maps to,2019-08-18,2099-12-31,
36031523,3036780,Panel contains,1970-01-01,2099-12-31,
44478043,19134047,Maps to,2017-12-14,2099-12-31,
19075601,45854505,Mapped from,2015-01-29,2099-12-31,
40163924,37000110,Mapped from,2022-01-09,2099-12-31,
4043160,4059978,Subsumes,2011-07-31,2099-12-31,
45542405,4203722,Maps to,2019-10-26,2099-12-31,
43213473,19019851,Marketed form of,2017-06-24,2099-12-31,
1566724,40168884,Maps to,2019-02-03,2099-12-31,
3009966,40795800,Has component,2019-12-13,2099-12-31,
45620730,19059056,Maps to,1970-01-01,2099-12-31,
4108949,80809,Finding asso with,2011-07-31,2099-12-31,
3011505,37027041,Has component,2019-12-13,2099-12-31,
723042,45058619,Mapped from,1970-01-01,2099-12-31,
444413,437663,Finding asso with,2011-07-31,2099-12-31,
19078461,45222060,Mapped from,1970-01-01,2099-12-31,
1304048,1161407,Mapped from,2019-06-16,2099-12-31,
758957,1332419,Maps to,2019-06-16,2099-12-31,
45770419,4337138,Has asso proc,2015-01-31,2099-12-31,
46272000,4249893,Is a,2015-07-31,2099-12-31,
37289276,40162522,Maps to,2020-07-12,2099-12-31,
44777542,44777542,Mapped from,1970-01-01,2099-12-31,
957136,45088611,Mapped from,1970-01-01,2099-12-31,
37116527,4152936,Is a,2019-07-31,2099-12-31,
45963704,4300017,Has disp dose form,2015-01-31,2099-12-31,
19075601,40855930,Has marketed form,2017-07-18,2099-12-31,
36187983,19134047,Maps to,2018-09-23,2099-12-31,
4116915,44784316,Asso proc of,2014-01-31,2099-12-31,
19078461,21093159,Has marketed form,2015-08-17,2099-12-31,
40166320,45624308,Mapped from,1970-01-01,2099-12-31,
44784284,44784284,Maps to,2014-01-31,2099-12-31,
4273629,40379503,Concept same_as from,2017-01-31,2099-12-31,
1594382,35522377,Mapped from,2018-11-25,2099-12-31,
45027732,19078106,Maps to,1970-01-01,2099-12-31,
19019273,37496306,Mapped from,2020-04-12,2099-12-31,
45006284,19075601,Maps to,2013-03-04,2099-12-31,
44340778,19133873,SPL - RxNorm,1970-01-01,2099-12-31,
19074843,42963483,Has tradename,2018-08-21,2099-12-31,
45696498,19020053,SPL - RxNorm,1970-01-01,2099-12-31,
19079524,43044432,Has marketed form,2019-10-06,2099-12-31,
920334,36182246,Mapped from,2018-07-01,2099-12-31,
1101556,45370167,Mapped from,1970-01-01,2099-12-31,
19080128,44866688,Mapped from,2008-01-01,2099-12-31,
36030433,1112807,Maps to,2010-08-30,2099-12-31,
3027162,1033748,Has scale type,2019-12-13,2099-12-31,
45700253,40166320,SPL - RxNorm,2015-01-29,2099-12-31,
42869689,42869672,Panel contains,1970-01-01,2099-12-31,
1127433,42928234,Has tradename,2018-08-21,2099-12-31,
37200251,201826,Maps to,2017-10-01,2099-12-31,
40530207,1177480,Maps to,2016-01-31,2099-12-31,
45090885,19018935,Maps to,2008-01-01,2099-12-31,
45767945,36715437,Subsumes,2017-01-31,2099-12-31,
45069944,1359550,Maps to,2008-01-01,2099-12-31,
45674946,19078106,Maps to,1970-01-01,2099-12-31,
1539411,40851806,Has marketed form,2017-07-18,2099-12-31,
44128557,723042,Marketed form of,2017-06-25,2099-12-31,
43853077,40232448,Concept replaced by,2017-08-24,2099-12-31,
44871803,19020053,Maps to,2007-07-03,2099-12-31,
40224805,1780388,Mapped from,2021-10-10,2099-12-31,
4295880,2213471,SNOMED cat - CPT4,1980-01-01,2099-12-31,
2932507,19020053,Marketed form of,2021-06-30,2099-12-31,
42834709,1332419,Maps to,2018-04-20,2099-12-31,
1334456,21601789,Mapped from,2014-12-01,2099-12-31,
36309086,42869557,Answer of,1970-01-01,2099-12-31,
40174880,41040984,Has marketed form,2017-07-18,2099-12-31,
4120961,4261671,Subsumes,2011-07-31,2099-12-31,
37202257,4246502,Maps to value,2017-10-01,2099-12-31,
1966577,734356,Maps to,2022-02-20,2099-12-31,
1160199,40185304,SPL - RxNorm,1970-01-01,2099-12-31,
44413514,957136,Maps to,2017-06-01,2099-12-31,
32965,32965,Maps to,1970-01-01,2099-12-31,
318800,42535063,Subsumes,2018-01-31,2099-12-31,
3037467,3000348,Panel contains,1970-01-01,2099-12-31,
19022830,44167422,Has marketed form,2017-10-06,2099-12-31,
19078461,35888037,Has marketed form,2020-12-07,2099-12-31,
19079524,35848758,Has tradename,2020-10-02,2099-12-31,
4029425,4301351,Has due to,2018-01-31,2099-12-31,
1107882,45904259,Mapped from,2015-03-26,2099-12-31,
44971005,997899,Maps to,1970-01-01,2099-12-31,
1154380,44955448,Mapped from,2008-06-02,2099-12-31,
1107882,45894621,RxNorm - SPL,2015-03-26,2099-12-31,
1551170,44960414,Mapped from,1970-01-01,2099-12-31,
734356,1226067,Mapped from,2021-01-31,2099-12-31,
45344843,19133768,Maps to,2009-08-03,2099-12-31,
1332419,36104208,Mapped from,2022-01-30,2099-12-31,
2063867,19075601,Marketed form of,2020-07-31,2099-12-31,
45148238,19133873,Maps to,2009-03-02,2099-12-31,
19073183,45655133,Mapped from,1970-01-01,2099-12-31,
45078614,1127433,Maps to,1970-01-01,2099-12-31,
45818373,40173590,Maps to,2015-01-29,2099-12-31,
1115171,45180259,Mapped from,2009-06-01,2099-12-31,
19008572,45853089,Mapped from,2015-01-29,2099-12-31,
41229503,19078106,Marketed form of,2017-07-18,2099-12-31,
45553473,4188598,Maps to,2019-01-09,2099-12-31,
36393392,739207,Maps to,2020-11-08,2099-12-31,
35905566,19075601,Maps to,2019-07-07,2099-12-31,
45567670,40480160,Maps to,1970-01-01,2099-12-31,
3656668,37311061,Has due to,2020-07-31,2099-12-31,
41216677,19020053,Tradename of,2017-07-18,2099-12-31,
44839208,46233710,Maps to,2017-10-23,2099-12-31,
46275711,2048413,Has tradename,2020-07-31,2099-12-31,
44343864,19078106,SPL - RxNorm,1970-01-01,2099-12-31,
45686411,40163924,SPL - RxNorm,2015-01-29,2099-12-31,
957136,45786117,RxNorm - SPL,2015-01-29,2099-12-31,
40162522,45641764,Mapped from,1970-01-01,2099-12-31,
19079524,43797408,Has tradename,2016-07-01,2099-12-31,
40166320,44445200,Mapped from,2016-08-01,2099-12-31,
2926018,19075601,Marketed form of,2021-06-30,2099-12-31,
2048667,19074843,Tradename of,2020-07-31,2099-12-31,
19078106,45630229,RxNorm - SPL,2015-01-29,2099-12-31,
43127310,1777806,Brand name of,2016-09-10,2099-12-31,
44857542,40231925,Maps to,2011-01-03,2099-12-31,
37206121,40277917,Is a,2019-07-31,2099-12-31,
41106041,19022781,Marketed form of,2017-07-18,2099-12-31,
72418,4069937,Subsumes,2011-07-31,2099-12-31,
9448,8528,Mapped from,2015-04-01,2099-12-31,
4293738,4178683,Is a,2018-07-31,2099-12-31,
19018935,1723868,Mapped from,2019-04-07,2099-12-31,
40223834,45683328,RxNorm - SPL,2015-01-29,2099-12-31,
45207983,19079658,Maps to,1970-01-01,2099-12-31,
45902197,19022781,Maps to,2015-03-26,2099-12-31,
21127398,19019308,Marketed form of,2018-08-02,2099-12-31,
43288564,40184084,Marketed form of,2017-06-24,2099-12-31,
1344909,45298683,Mapped from,1970-01-01,2099-12-31,
4235738,4263480,Subsumes,2011-07-31,2099-12-31,
19078461,45794980,RxNorm - SPL,2015-01-29,2099-12-31,
957136,40886149,Has marketed form,2017-07-18,2099-12-31,
36715095,4300243,Is a,2020-03-09,2099-12-31,
45622574,1539463,SPL - RxNorm,2015-01-29,2099-12-31,
44958538,1551170,Maps to,1970-01-01,2099-12-31,
19079524,43634062,Has marketed form,2017-06-24,2099-12-31,
19079524,45672772,Mapped from,1970-01-01,2099-12-31,
43253714,1177480,Brand name of,2016-09-30,2099-12-31,
44912801,19078461,Maps to,2008-01-01,2099-12-31,
41309763,19020053,Tradename of,2017-07-18,2099-12-31,
19080129,42636479,Mapped from,2021-08-08,2099-12-31,
46295826,19134047,SPL - RxNorm,1970-01-01,2099-12-31,
19020053,45016262,Mapped from,2012-09-04,2099-12-31,
42516962,1344909,Maps to,2019-12-08,2099-12-31,
4155034,45593292,Mapped from,1970-01-01,2099-12-31,
3048880,3006734,Panel contains,1970-01-01,2099-12-31,
40223768,44411218,Mapped from,2016-08-01,2099-12-31,
45837777,19020053,Maps to,2015-03-26,2099-12-31,
45305050,19078106,Maps to,2013-03-04,2099-12-31,
4005640,4168004,Has asso morph,2011-07-31,2099-12-31,
45647307,19075601,SPL - RxNorm,1970-01-01,2099-12-31,
19078461,45793933,RxNorm - SPL,2015-01-29,2099-12-31,
42801349,957136,SPL - RxNorm,1970-01-01,2099-12-31,
4240345,4152358,Finding method of,2011-07-31,2099-12-31,
19080129,41009897,Has marketed form,2017-07-18,2099-12-31,
45164451,40243436,Maps to,2013-08-05,2099-12-31,
1115171,45834390,Mapped from,2015-01-29,2099-12-31,
1786621,21603571,RxNorm - ATC pr up,2020-06-01,2099-12-31,
19020053,45167807,Mapped from,2013-08-05,2099-12-31,
19073188,41162539,Has tradename,2017-07-18,2099-12-31,
19073094,37495388,Mapped from,2020-04-12,2099-12-31,
19133905,36177728,Mapped from,2018-07-01,2099-12-31,
1308216,19135784,Has brand name,2006-01-20,2099-12-31,
1545959,45684444,Mapped from,1970-01-01,2099-12-31,
45779059,19078106,SPL - RxNorm,2015-01-29,2099-12-31,
19078461,1528976,Mapped from,2020-01-12,2099-12-31,
40163924,42827772,Mapped from,2018-03-01,2099-12-31,
19073777,19123886,Has tradename,2006-06-05,2099-12-31,
8715,4123930,Subsumes,2011-07-31,2099-12-31,
4248977,4237619,Focus of,2011-07-31,2099-12-31,
19078106,45627139,RxNorm - SPL,2015-01-29,2099-12-31,
40163554,45306915,Mapped from,2011-02-07,2099-12-31,
35402806,19078461,Maps to,2015-11-01,2099-12-31,
4029715,4048307,Occurs before,2011-07-31,2099-12-31,
432545,36716519,Occurs before,2017-04-01,2099-12-31,
45330270,19074843,Maps to,2008-03-03,2099-12-31,
19020053,36151724,RxNorm - SPL,1970-01-01,2099-12-31,
45846181,1348267,Maps to,2015-01-29,2099-12-31,
43668600,19079524,Marketed form of,2017-06-24,2099-12-31,
44438478,19073094,Maps to,2017-02-01,2099-12-31,
4230167,4080896,Subsumes,2011-07-31,2099-12-31,
40546158,4047845,Concept same_as to,2014-04-01,2099-12-31,
4155034,4053599,Is a,2011-07-31,2099-12-31,
2314187,4226272,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
35864653,1539463,Tradename of,2020-10-02,2099-12-31,
4076659,443281,Due to of,2011-07-31,2099-12-31,
4042068,4012477,Has interprets,2011-07-31,2099-12-31,
19078461,45894675,RxNorm - SPL,2015-07-08,2099-12-31,
45167977,739207,Maps to,2011-09-06,2099-12-31,
1539463,21172996,Has marketed form,2017-06-24,2099-12-31,
3016723,1002303,Contained in panel,1970-01-01,2099-12-31,
196456,40492947,Mapped from,2017-07-31,2099-12-31,
19133768,45366085,Mapped from,2009-08-03,2099-12-31,
45785371,40232448,SPL - RxNorm,2015-03-26,2099-12-31,
1778162,36889546,RxNorm ing of,2017-06-24,2099-12-31,
1545959,43623995,Has marketed form,2017-06-24,2099-12-31,
776111,19008572,Maps to,2020-01-12,2099-12-31,
1107882,1788561,Mapped from,2019-03-10,2099-12-31,
44866153,19073183,Maps to,1970-01-01,2099-12-31,
45640757,19133768,SPL - RxNorm,1970-01-01,2099-12-31,
1115171,35507205,RxNorm - SPL,2018-12-09,2099-12-31,
1545959,45863677,Mapped from,2015-01-29,2099-12-31,
41342483,19076374,Marketed form of,2017-07-18,2099-12-31,
40162603,44413106,Mapped from,2017-01-01,2099-12-31,
3021601,3021601,Maps to,1970-01-01,2099-12-31,
45660471,46275916,SPL - RxNorm,1970-01-01,2099-12-31,
80809,42534838,Due to of,2018-01-31,2099-12-31,
40232448,44483661,Mapped from,2017-10-23,2099-12-31,
45262116,40163924,Maps to,2009-09-08,2099-12-31,
44837801,4203722,Maps to,2019-11-04,2099-12-31,
19078461,44481699,Mapped from,2017-10-23,2099-12-31,
19080129,45832231,Mapped from,2015-01-29,2099-12-31,
19023564,44409706,Mapped from,2016-12-01,2099-12-31,
1539411,44166912,Has marketed form,2017-10-06,2099-12-31,
43530950,45544038,Mapped from,2017-10-01,2099-12-31,
41106741,19073188,Marketed form of,2017-07-18,2099-12-31,
1332419,41262560,Has marketed form,2017-07-18,2099-12-31,
36089701,40236824,Maps to,2020-10-25,2099-12-31,
43530806,4102123,Occurs before,2013-07-31,2099-12-31,
35531454,40163554,Maps to,2019-09-08,2099-12-31,
43526467,40930896,Available as box,2017-07-18,2099-12-31,
45817496,19008572,Maps to,2015-01-29,2099-12-31,
1112807,42909518,Has brand name,2018-08-21,2099-12-31,
1107882,44902529,Mapped from,2013-08-05,2099-12-31,
19077463,45104529,Mapped from,2008-03-03,2099-12-31,
36142722,19078461,Maps to,2021-12-12,2099-12-31,
4047494,4047494,Mapped from,1970-01-01,2099-12-31,
19079524,45673113,RxNorm - SPL,1970-01-01,2099-12-31,
